Date,Open,High,Low,Close
2015-02-19,0.0008163371346581664,0.0004207465152806355,0.0009005013109150205,0.0008528861038915952
2015-02-20,0.0008690239582802659,0.00048097360284011766,0.0009525932924318581,0.0009008386580763011
2015-02-21,0.0009170470172495371,0.0005927384329713846,0.0010071865884105236,0.0009111945443490282
2015-02-22,0.0009279108454996552,0.00047133237342497376,0.0008760362071057906,0.0007938232611229045
2015-02-23,0.0008106445983907433,0.0003858939468871039,0.0008559413774405417,0.0008338065836195913
2015-02-24,0.0008518366138391071,0.0003830654903026892,0.000911883696949182,0.0008316531079310906
2015-02-25,0.0008503551827140909,0.00037543681653414785,0.0008996300665519118,0.000814301854772151
2015-02-26,0.000829052751814554,0.0003532715077235911,0.0008817414524513092,0.0007999819272639032
2015-02-27,0.0008166937754845592,0.000610865032139773,0.0009123614761160485,0.0010386748185460125
2015-02-28,0.0010510342323343251,0.0005841986698222872,0.0010956459959229306,0.0010446414550077821
2015-03-01,0.001061500268893466,0.0006789519654001766,0.0010458164392844879,0.0011261031882180135
2015-03-02,0.0011448170527207598,0.0008780453925752441,0.0012197842653374818,0.001338268550955151
2015-03-03,0.0013463054026778072,0.0010071617159839777,0.0013581715957873917,0.0014210059098916914
2015-03-04,0.001441555937234397,0.0009857987097622698,0.001357679764292088,0.0013029076571656278
2015-03-05,0.0013146603878128804,0.0009510141331135549,0.0013105060977282837,0.0013452364850300453
2015-03-06,0.0013539045956709457,0.0008958184346705804,0.0013842246127100289,0.0012978463034773683
2015-03-07,0.00130855634289962,0.0008991636285156086,0.0013858827874656228,0.0013463749466997624
2015-03-08,0.001365330819070375,0.0008992180219114633,0.0014200580502249831,0.0013202177611075895
2015-03-09,0.001343095635240273,0.0011010583155771645,0.0014387195423896338,0.0015294340966279909
2015-03-10,0.0015495358059022363,0.0012009109920163782,0.0016614489481198398,0.001558965518012336
2015-03-11,0.001572347101836511,0.0011648345722161287,0.0016721989793743262,0.0016223215957523697
2015-03-12,0.0016354725281080298,0.0011607142724801784,0.0016989686650472633,0.0015945458742924069
2015-03-13,0.001607915165791758,0.0011254945486646314,0.001599534389025374,0.0014708650444630322
2015-03-14,0.0014751899105542067,0.0010145864145180662,0.0015382521847105831,0.0014235160121273327
2015-03-15,0.0014338058577377851,0.0010171293057742465,0.001538533231279328,0.0014853495688391897
2015-03-16,0.0014922400854467523,0.001120245585964708,0.0016044245993215326,0.0015429584726080019
2015-03-17,0.0015595903338155395,0.0010964892703254183,0.0015860019967403154,0.0014731694006137842
2015-03-18,0.0014837630073424942,0.0010009064754607534,0.00110114045634189,0.0010725680569299962
2015-03-19,0.0010834062458068986,0.0007140900991219425,0.0010837998830503393,0.0011360612987266223
2015-03-20,0.0011530335086826545,0.0007223035018959155,0.0012317146921806956,0.0011473224677728596
2015-03-21,0.001162470773627201,0.0006862406804446293,0.0011823629147091198,0.0011236753844163275
2015-03-22,0.0011387815925818045,0.0007889218134682573,0.001237729088751833,0.0012325150633224037
2015-03-23,0.001248215458464937,0.000891589348142922,0.0012680118565340792,0.0012157810484181302
2015-03-24,0.0012301365119577966,0.000751607943912326,0.0010208313993230805,0.0009257476507534826
2015-03-25,0.0009680740893334245,0.0005093805538249354,0.0009134716100625898,0.0009340049269603457
2015-03-26,0.0009516686113193577,0.0005796024278726135,0.0010313706456510086,0.0009660327341746732
2015-03-27,0.0009830804379516427,0.0006130135712760104,0.0010356987628096772,0.0009454169764688339
2015-03-28,0.0009612567627673781,0.0005775762738770471,0.0010604589655160888,0.0010245469207169943
2015-03-29,0.001040335007542542,0.0005630804338819222,0.0009743884538380124,0.0008862169696435503
2015-03-30,0.0009050721156556572,0.0005100876679710389,0.0009513988445146926,0.000952234030081477
2015-03-31,0.0009678271841459217,0.0005031253133017106,0.0010009333022559532,0.0009069424585946635
2015-04-01,0.0009235077029891908,0.0004869568763840714,0.0009787446756535558,0.0009487500630440296
2015-04-02,0.0009628204956215617,0.0005810574512117115,0.0010385513854824363,0.001027386216688457
2015-04-03,0.0010449164704662032,0.0006025700392720186,0.0011293715841722987,0.0010454507229416773
2015-04-04,0.0010616100045323564,0.0005918953353356462,0.0011184248203196913,0.0010368779694046519
2015-04-05,0.0010543400184558883,0.0006655575916710973,0.001130256880863845,0.0011315348848590732
2015-04-06,0.001149810024290258,0.0006808285375571434,0.0011672566616390896,0.0010614989175629893
2015-04-07,0.001075093771160975,0.000599333632218698,0.0011339526432428385,0.0010297865876788244
2015-04-08,0.0010447793009175903,0.0005727080649481028,0.0010216745390293149,0.0009178881503107378
2015-04-09,0.000930750255155936,0.00046760642580896596,0.000954012577604019,0.0008994258682933991
2015-04-10,0.0009162514338675841,0.00043464402792136496,0.0008608596923935746,0.0007951263196605322
2015-04-11,0.0008109326544428297,0.0003781156912799639,0.0008805891615194556,0.0008017101943769678
2015-04-12,0.0008180517540158239,0.00035351627800493494,0.0008710335781821343,0.0007962373485189307
2015-04-13,0.0008100273354219867,0.00034273278727685406,0.0007094458534823464,0.0006375934006641508
2015-04-14,0.0006565208935696257,0.0001801101320219778,0.000629726994257901,0.0005631407507457917
2015-04-15,0.0005785262882285016,0.00016456721915666115,0.0006624127102029141,0.0006272512307970834
2015-04-16,0.000644971217576445,0.00024396797875472298,0.0007364403764102785,0.0006922669936218853
2015-04-17,0.0007088647933201938,0.00023355164344865788,0.0007086870277467354,0.0006142069290151456
2015-04-18,0.0006303763776040645,0.00017113522170604696,0.000693707245632641,0.0006207085052976256
2015-04-19,0.0006386477013854042,0.00019883505854476112,0.0007147435813031843,0.0006103389026192395
2015-04-20,0.000627070591482501,0.00019880786184683398,0.000709178859242039,0.0006381283404848616
2015-04-21,0.0006546142368439108,0.00032007793790361,0.0007418364705301774,0.0007841120459161619
2015-04-22,0.0008052538351302685,0.0003559775791673338,0.000870766583941827,0.0007691200145306114
2015-04-23,0.0007840062720501765,0.0003364775467536293,0.0008668740889647124,0.0008004757178676361
2015-04-24,0.000810301674519212,0.00033416582742982906,0.0008209791842886962,0.0007292327068735391
2015-04-25,0.0007453518932511458,0.0002832536089103664,0.000770447011228392,0.000662324080067762
2015-04-26,0.0006791675860455663,0.00020687168278220834,0.0006093651703523444,0.0005668578966794464
2015-04-27,0.0005834095241591102,0.00029337078053923377,0.0006536159526012038,0.0007020467908569238
2015-04-28,0.0007142692735355306,0.00024156107098817796,0.0007245240018955014,0.0006549858030400683
2015-04-29,0.0006679334000141944,0.00020817712428270732,0.0007295968924613443,0.0006543411319740841
2015-04-30,0.0006693325294100431,0.00037846924835301544,0.0007515606818087454,0.0007961276172736569
2015-05-01,0.0008098764489185128,0.0003703510340217872,0.000851135481115007,0.0007403567118631836
2015-05-02,0.0007605228453276994,0.00032630598172890763,0.0008548171911655629,0.0007794621843976793
2015-05-03,0.0007953501937204384,0.00042847037749192164,0.0008792963473032295,0.0008539148343160385
2015-05-04,0.0008704642385406981,0.00042028417141587535,0.000931669375388812,0.0008355348507326555
2015-05-05,0.0008498339384293632,0.00037358744107510774,0.0008507841729040759,0.0007957984235378349
2015-05-06,0.0008141287049255033,0.0003361919814253954,0.0008111144497257557,0.0007088501280639076
2015-05-07,0.000723775123254384,0.00037224120452771783,0.0008018680176140542,0.0008124364236024939
2015-05-08,0.000827228396818007,0.0004697413665962404,0.000910084998909216,0.0009019908361516775
2015-05-09,0.0009172802054821785,0.0004905332421614806,0.0009573710841005185,0.0008741328162577594
2015-05-10,0.0008892976175652084,0.000439729810433726,0.000946269744635101,0.0008530644171651654
2015-05-11,0.0008696823721136065,0.00044247667692435926,0.000953675321721525,0.0008786043645026718
2015-05-12,0.0008950038707874926,0.0004235885702140135,0.0009638351551816472,0.0008642570041831059
2015-05-13,0.0008847573055061311,0.00043478001141100025,0.0008928146872598515,0.0007993098233866009
2015-05-14,0.0008136486115053591,0.0003544817607813457,0.0008789309867638616,0.0008068812793105016
2015-05-15,0.000823812875057553,0.0003674545856925545,0.0009174062620250162,0.0008161535695361483
2015-05-16,0.000833263856956961,0.0003530947291870653,0.0008963277693691605,0.0007962373485189307
2015-05-17,0.0008108503527136622,0.0003575549876471038,0.0009063751842017854,0.0008051392957917781
2015-05-18,0.0008228801221269871,0.0003464723332418252,0.000856489418249594,0.0007547452213997269
2015-05-19,0.0007700698459111362,0.000304874983762382,0.0008474537710644508,0.0007385461463161637
2015-05-20,0.000754336498685271,0.00031210930541098044,0.0008478050792753819,0.0007669528224364514
2015-05-21,0.0007834987447203098,0.00033330913144512643,0.0008758113698507952,0.0007851407763406048
2015-05-22,0.0008013993708142543,0.0003975885269957408,0.0008930254721864102,0.000853777670259446
2015-05-23,0.0008695040517004101,0.00039835003453769866,0.0009440494767420176,0.0008335322555064065
2015-05-24,0.0008515348408321593,0.0004113092610999445,0.0009457357561544863,0.0008620760956832866
2015-05-25,0.0008782966197664775,0.0003982956411418444,0.0009151859941319328,0.0008093639487348242
2015-05-26,0.0008258567013318808,0.00036050582937218996,0.0009019065437587443,0.0008094462471687799
2015-05-27,0.0008253217400922917,0.0003658635788638216,0.0009160010291812924,0.0008117368869138726
2015-05-28,0.0008279553954256536,0.0003548217195054339,0.0009153967790584915,0.000813451437621278
2015-05-29,0.0008296014300090047,0.000350715018118447,0.0009024545845677961,0.0008091719190555947
2015-05-30,0.0008256920978735459,0.0003448813264130919,0.0008506717542765777,0.0007577216814277825
2015-05-31,0.0007714141074875395,0.00029265006804416686,0.0008154847238697367,0.0007144464215728774
2015-06-01,0.0007316075044801634,0.00027172220898929143,0.0006996092235762802,0.0006148104508641519
2015-06-02,0.0006309387727533762,0.00019969175452946375,0.0007153899884112976,0.0006542725499457881
2015-06-03,0.0006699223584690768,0.0002131269233054331,0.0007366230566799629,0.0006552464147475939
2015-06-04,0.0006704161688440824,0.00020193548210844636,0.0007383655454061802,0.0006339859859757708
2015-06-05,0.0006482221358785636,0.00019359969419380143,0.0007260697580235976,0.000642599888729774
2015-06-06,0.0006598952644654961,0.00019021370530188184,0.0007429325521482819,0.0006517487313044876
2015-06-07,0.0006680019847885008,0.00019667292105955952,0.0007186641809371736,0.0006141932126094863
2015-06-08,0.0006307330184304573,0.00024113952217030832,0.0007212919663549372,0.0006911148155465088
2015-06-09,0.0007083572659903276,0.0002614010621259707,0.0007928183181004733,0.0006987822863100245
2015-06-10,0.0007146259143619234,0.00024546379714071153,0.0007939565567038893,0.0006954217669235103
2015-06-11,0.000712705540681347,0.00025233096336729505,0.0008045941693308779,0.0007077939648281457
2015-06-12,0.0007243649523134181,0.00026280169206921444,0.0008122667406576093,0.0007115934091957554
2015-06-13,0.0007273140976085889,0.0002844910586660473,0.000810819350828574,0.0007447871108911181
2015-06-14,0.0007619082577686865,0.00031448901647959876,0.000850081556482214,0.0007604375297483121
2015-06-15,0.0007753508735327212,0.00035498489969299635,0.000870007758206216,0.0008054273403106222
2015-06-16,0.0008212066536339136,0.0005440835403798683,0.000907949044986756,0.0009984446007474594
2015-06-17,0.001014039605073507,0.0006135847019324791,0.0010534468536259078,0.0009763474712304221
2015-06-18,0.0009949044530420488,0.0005490605361005208,0.0010204379341268383,0.0009725480268628125
2015-06-19,0.0009896234254204639,0.0005336808034227666,0.0010156601424581775,0.0009121821255564933
2015-06-20,0.0009277188081315974,0.0004636629046095419,0.0009712547845965088,0.0009204942673859931
2015-06-21,0.0009355374724025157,0.00045544950183556846,0.0009888904567852412,0.0009031018650100761
2015-06-22,0.0009200235964544304,0.0004920698555943596,0.0010155477238306793,0.000944882036648124
2015-06-23,0.0009605983489340375,0.0004837340676797147,0.0010064699196602246,0.0009079300398021285
2015-06-24,0.0009243170033260053,0.00044344215970077,0.0009696809238115378,0.0008560683100045392
2015-06-25,0.0008705876911344495,0.00042972142559656633,0.0009675730745459525,0.0008873965805302453
2015-06-26,0.0009012999530688109,0.000435391937114359,0.00098426724072939,0.0008983011230293417
2015-06-27,0.0009142624754127013,0.0005386034057475652,0.0010062450824052283,0.000999747659285087
2015-06-28,0.001015850243115193,0.000536332481470655,0.0010669089842687807,0.0009726028924854492
2015-06-29,0.000985206565955138,0.0006179361736008094,0.0010830270049862912,0.0010830611072593162
2015-06-30,0.0010992630456265152,0.0007633569174168176,0.0011865224039265417,0.0011654692724600347
2015-07-01,0.0011858033138462047,0.0007267093669600998,0.0011841054034353372,0.0011044175508707534
2015-07-02,0.0011200579491961855,0.0006785576132802332,0.0011608066428863985,0.00106040160511025
2015-07-03,0.001077631407810308,0.00061663073210031,0.0011522206702112466,0.0010730755639393888
2015-07-04,0.0010917873052271282,0.0006761915005605791,0.001161987038475126,0.0011354852096889345
2015-07-05,0.0011509622484986038,0.0008536363561857043,0.0012252365687711302,0.001286736014893383
2015-07-06,0.0012922880344341655,0.0008932891417633634,0.001350288239534102,0.0012471916173777912
2015-07-07,0.0012765821211180232,0.0008105975817161268,0.0013113913944198296,0.0012084702042017546
2015-07-08,0.0012219749238153474,0.0008327628905266836,0.0013051240559368224,0.0012712639093097598
2015-07-09,0.0012884335701181518,0.0008241143405858771,0.001343065342717362,0.0012499074656983217
2015-07-10,0.0012655125385449863,0.0011267591951182399,0.0013671791383156606,0.0014647886767559888
2015-07-11,0.0014811979367834387,0.0011799967313104662,0.0015741418315392865,0.0015775512476806077
2015-07-12,0.001594499983937446,0.0013960472996430587,0.001700261479263489,0.001821044880943451
2015-07-13,0.001837111764568551,0.0013491873891147282,0.0015387440162058872,0.0015629981412761526
2015-07-14,0.001579329031860892,0.001147918226105495,0.001617816468322219,0.0015000398393002377
2015-07-15,0.0015246120989193261,0.0011084966124602167,0.0015999559588784915,0.0014776135160473785
2015-07-16,0.0014971370383322223,0.001080416021850523,0.0014576480287945923,0.0013714485362448544
2015-07-17,0.0013880735302303445,0.0009321532231011368,0.0014127227347807457,0.0013904183252715844
2015-07-18,0.001405082554258307,0.0009627087132221927,0.0014412770661652108,0.0013277206350031947
2015-07-19,0.001342478372271516,0.0008694648343792557,0.0014193273291462465,0.0013100676209197512
2015-07-20,0.0013250852735074386,0.000914488967797509,0.0014256087199576916,0.001383683570092897
2015-07-21,0.0013989236415256011,0.0009357839822744002,0.0014601633955848574,0.0013405043250776074
2015-07-22,0.0013546864620980373,0.000896607138910465,0.0014455770786670052,0.0013595564125382922
2015-07-23,0.0013777858140843991,0.0009026584041992363,0.0014643369371307173,0.0013434670687000028
2015-07-24,0.001359459962389756,0.0010541712083509073,0.0014578447613927139,0.0015112049935068596
2015-07-25,0.0015262444165478162,0.0010742967648169344,0.0016088791874361366,0.0015169521674780811
2015-07-26,0.0015327736870617754,0.0011058313360633645,0.001632824355093189,0.0015716669096527925
2015-07-27,0.001587627789551955,0.0011700427398691612,0.001629226959013256,0.0015845328981611614
2015-07-28,0.001601262442684047,0.0011547445972851875,0.001713161516768872,0.0015955471719055316
2015-07-29,0.0016129355712709791,0.001126011285925245,0.0016478743988494688,0.0015292009177317835
2015-07-30,0.0015391246371625395,0.0010660425669960704,0.0016168328053316125,0.001503578671960321
2015-07-31,0.0015198248816727469,0.001050173293755629,0.0015574757700127237,0.0014614418737751334
2015-08-01,0.0014785368475403538,0.000995412742479487,0.0014980063160663368,0.0014196205529201085
2015-08-02,0.0014204181097931955,0.0009695758794487758,0.0014898138085874275,0.0014335152718529189
2015-08-03,0.001452748972401185,0.0010027422525708302,0.001527811304681717,0.0014144906172035517
2015-08-04,0.0014310624667655332,0.0010060602497179317,0.001541751214491456,0.001469232792189583
2015-08-05,0.001480745277273016,0.0010031502030397356,0.001545446976870449,0.0014234748629103552
2015-08-06,0.0014404037130260512,0.0009542641385158397,0.001502095543641573,0.001378142142206564
2015-08-07,0.0013969895508901629,0.0009336762381850524,0.0014734709506149207,0.0013919682791110784
2015-08-08,0.0014107202227062847,0.0009273666042659738,0.0012534676966015385,0.0011370077307171103
2015-08-09,0.0011552282214604558,0.000751607943912326,0.0012500670331197276,0.0011930529642407684
2015-08-10,0.001215061578565272,0.0007520022960322685,0.0012799703880341678,0.001184644807571654
2015-08-11,0.0011994791178428802,0.0007976111584559542,0.0013010207760331487,0.0012657910634517227
2015-08-12,0.0012852923874549231,0.0008015138846084878,0.0013203427276343494,0.0012107882767581663
2015-08-13,0.0012247320317424599,0.0007411236168614437,0.001283413208501291,0.0011792954093645495
2015-08-14,0.001196598557322016,0.0007579039794824416,0.0012642598848413371,0.0012012416584193351
2015-08-15,0.0012157611432631961,0.0007470388986605793,0.0012617023610657597,0.0011446066194523291
2015-08-16,0.0011655159376064007,0.0006895586775917308,0.0012019097035653164,0.0011028538806256006
2015-08-17,0.001119207497994787,0.0006632458723472971,0.0012029776805265466,0.0010955704692205436
2015-08-18,0.001111471135453036,0.0006290868197509052,0.0005560365839330302,0.00045231219301912614
2015-08-19,0.0006690307564030953,0.00034917840468556794,0.0007202661463790185,0.0006663567033315791
2015-08-20,0.0006858751769727224,0.00034858007733117296,0.0007783444198101192,0.0007852230747745601
2015-08-21,0.000801865747279537,0.00033589281774819724,0.0008461469045197875,0.0007470777506362112
2015-08-22,0.0007649259878381638,0.00031583525302698824,0.0007193949020159103,0.0007171897027047256
2015-08-23,0.0007335690290253237,0.00028521177116111506,0.0007598093986014038,0.0006867255657355522
2015-08-24,0.0007025138432194306,0.000223121709793629,0.0005470993030469475,0.00044430181211412923
2015-08-25,0.0004550051097028554,0.00019839991137792813,0.00039426617896355827,0.0005967459446109321
2015-08-26,0.0006197183036768653,0.00026451508403861927,0.0006842640809228179,0.0006546566093042468
2015-08-27,0.0006742294822955127,0.00022997527767124873,0.0007331661838844024,0.0006400897864941332
2015-08-28,0.0006557253101876731,0.0003193980204554336,0.0006944098620545024,0.0007309884067979219
2015-08-29,0.0007496590170775817,0.000292242117575261,0.0007844009733665685,0.000708822695252589
2015-08-30,0.0007269711737370576,0.0002765496228713453,0.0007691823016690411,0.0006948456778858225
2015-08-31,0.0007162582319904134,0.00027502660778742916,0.000764516928627878,0.0007126084232145394
2015-09-01,0.0007319229944419722,0.00026496382955441605,0.0007777963790010674,0.0006860671782639082
2015-09-02,0.0007013479020562237,0.0002562744845667191,0.0007723862325527305,0.0007020193580456052
2015-09-03,0.0007191387925112782,0.00024305688937416607,0.0007750842796126803,0.0006732011897555403
2015-09-04,0.0006902097347088808,0.00026066675128194,0.0007804803737325792,0.0007159277933840758
2015-09-05,0.0007311411280148806,0.00033196289489773696,0.0008140935433544501,0.0007806829445013517
2015-09-06,0.0007952130241718259,0.00042401011903188315,0.0008876996397086975,0.0008468097361845517
2015-09-07,0.0008646756835892465,0.0004130498497672765,0.0009444850989235721,0.0008469057510241663
2015-09-08,0.0008634685915614557,0.000463023782208256,0.0009579191249095708,0.000898479436302912
2015-09-09,0.0009124244034612924,0.00044446203587303465,0.0009318239510016217,0.0008238759059223011
2015-09-10,0.0008427559897209533,0.00040199439205992546,0.0009032977242740305,0.0008281142752710065
2015-09-11,0.0008426599710369244,0.00040030819678844734,0.0009389625338477379,0.0008504720164955689
2015-09-12,0.0008635920441552067,0.0003860979221215568,0.0008887254596846154,0.0007835633896897923
2015-09-13,0.0008003157313802144,0.0003291344383133223,0.0008125337348979167,0.0007188631041951531
2015-09-14,0.0007367650795079973,0.00028160820868577876,0.000793267992610465,0.000720673669742173
2015-09-15,0.0007351601957892293,0.0006452552566685449,0.0008194193758321628,0.000716010091818031
2015-09-16,0.0007318406927128047,0.0002649502312054527,0.0007854127410140493,0.000699372091753372
2015-09-17,0.0007157369877056853,0.0002523037666693679,0.0008068284895523985,0.0007092341874223662
2015-09-18,0.0007767088520639859,0.00030762185025301524,0.0008526250279293538,0.0007526466113338634
2015-09-19,0.0007676145109909707,0.00029201094564288094,0.000837223675962142,0.0007323188981468681
2015-09-20,0.0007476014738483925,0.00028058833251351414,0.0008347083091718769,0.0007284645881566213
2015-09-21,0.0007451049880636434,0.00026497742790337984,0.0007730326396608433,0.0006718569820009348
2015-09-22,0.0006868353638130108,0.00028087389784174806,0.0007533031705349628,0.0007203170431950325
2015-09-23,0.0007412505237476292,0.0002733812075628424,0.0008161732879631615,0.0007157220472991869
2015-09-24,0.0007333221238378209,0.0003252453105097521,0.0008260661271829758,0.0007739619057283236
2015-09-25,0.0007882448111023056,0.00034942317496691137,0.0008736894682567723,0.0007823974952087566
2015-09-26,0.0007980387168732453,0.0003219001166647234,0.000869108409186233,0.0007713695050587271
2015-09-27,0.0007851859301682448,0.0003099743646237064,0.0008567142555045899,0.0007496564349001489
2015-09-28,0.0007673127379840233,0.0003754232181851845,0.000856587784548655,0.0008372356850344016
2015-09-29,0.0008520835190266099,0.0003817192537552993,0.0009052228932699318,0.0008035619091409656
2015-09-30,0.0008194920342762561,0.00035359786809871594,0.000901021247067198,0.0007949617227926212
2015-10-01,0.0008107680509844947,0.000363266294211787,0.000900838566797514,0.000815385450819231
2015-10-02,0.0008280514141096825,0.00036457173571228596,0.0009147082149650672,0.0008118740509704655
2015-10-03,0.0008272009629082841,0.00037509685781005964,0.0009195000589621648,0.0008315845259027942
2015-10-04,0.0008454307959188988,0.00037037823071971393,0.0009334961780856528,0.0008251240988372916
2015-10-05,0.0008401634852521749,0.0003896198945031117,0.0009207788208499532,0.0008542577444575197
2015-10-06,0.0008705739741795885,0.00047871627691217127,0.0009643550913338251,0.0009321669286020073
2015-10-07,0.0009502146141040636,0.0004752622962754345,0.0009987692436766189,0.0008897283694923163
2015-10-08,0.0009077606388084641,0.00044221830829405204,0.0009930639983311003,0.0008806069597289213
2015-10-09,0.0008998459558535168,0.000441905546267891,0.0009922630156101778,0.0009029235517365062
2015-10-10,0.0009168824137912022,0.0004567413449871041,0.0010056408322824278,0.0009167771214523392
2015-10-11,0.0009306268025621846,0.0004829045683929392,0.0010207892423377686,0.0009457050209876784
2015-10-12,0.0009598850672812523,0.00048577382002424436,0.0010352209836428112,0.0009218110423292805
2015-10-13,0.0009369091678886414,0.0005236044268407893,0.0010152385726050605,0.0009794199460980923
2015-10-14,0.0009957960551080307,0.0005785281583044945,0.0010875518547430818,0.0010134503485386688
2015-10-15,0.0010316521751153646,0.0006014685730059721,0.0011317183230213175,0.0010454232901303587
2015-10-16,0.0010616785893066624,0.0007398045770119805,0.001158136700483323,0.001162684842111209
2015-10-17,0.001177600574839171,0.000841017088347547,0.0012767524048220408,0.0012692750304891692
2015-10-18,0.0012895309265070522,0.0008150442418272019,0.0012544092026068334,0.0011458685287729794
2015-10-19,0.0011654473528320943,0.0007219227481249364,0.001256854307754913,0.0011704757605256579
2015-10-20,0.0011889170625997104,0.0008037168171405795,0.0012888374072780638,0.0012531308210282435
2015-10-21,0.001267570081774175,0.0008028329244579497,0.0012974374322816534,0.0012093617705696055
2015-10-22,0.0012290254386140343,0.0008808874475086221,0.0013297015783735495,0.0013156776308343816
2015-10-23,0.0013271428167366275,0.0009104502581553406,0.001433801227436601,0.0013495983020296834
2015-10-24,0.0013663047228655249,0.0009515444687231336,0.00147541017193926,0.001420347522420048
2015-10-25,0.00143408019683501,0.0011195248734696414,0.0015448427267476476,0.00144813696028567
2015-10-26,0.0014640243092971408,0.0010004169348980666,0.001531703799658831,0.00147035753745364
2015-10-27,0.0014853267401966773,0.0011488021187881243,0.0015949111729695225,0.0015867823886892762
2015-10-28,0.0016022226295243354,0.001286403811950102,0.0017170961687312985,0.0017353310619788549
